Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18219539,Mister Chai - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Connaught Place, New Delhi","Shangri La's - Eros hotel, Janpath","Shangri La's - Eros hotel, Janpath, New Delhi",77.2178366,28.620766,"Tea, Cafe",2000,Yes,No,No,No,4,4.1,Green,Very Good,68
311369,Tamra - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath","Shangri La's - Eros hotel, Janpath, New Delhi",77.2179096,28.6206188,"North Indian, Continental, European, Chinese, Thai",3800,Yes,No,No,No,4,4.3,Green,Very Good,400
308769,Cafe Coffee Day,New Delhi,"1, DDA Market, Satyaniketan, New Delhi",Shanti Niketan Marg,"Shanti Niketan Marg, New Delhi",77.1686023,28.5770825,Cafe,450,No,No,No,No,1,3.4,Orange,Average,29
220,Domino's Pizza,New Delhi,"6-7, Commercial Shopping Complex, Shanti Niketan Marg, New Delhi",Shanti Niketan Marg,"Shanti Niketan Marg, New Delhi",77.1684077,28.5771317,"Pizza, Fast Food",700,No,No,No,No,2,2.8,Orange,Average,85
301675,Lush,New Delhi,"9/1700, Main Road, Kailash Nagar, Gandhi Nagar, Shastri Park, New Delhi",Shastri Park,"Shastri Park, New Delhi",77.2667541,28.6597548,"Afghani, North Indian, Pakistani, Arabian",500,No,No,No,No,2,0,White,Not rated,3
18144466,Shivas Cafe,New Delhi,"10, Opposite College of Vocational Studies, DDA Market, Phase 2, Sheikh Sarai, New Delhi",Sheikh Sarai,"Sheikh Sarai, New Delhi",77.181974,28.5222793,Cafe,350,No,No,No,No,1,3.1,Orange,Average,14
2739,Dakshin - Sheraton New Delhi Hotel,New Delhi,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket","Sheraton New Delhi Hotel, Saket, New Delhi",77.2159186,28.52678296,South Indian,4000,Yes,No,No,No,4,4,Green,Very Good,315
18133508,Delhi Pavilion - Sheraton New Delhi Hotel,New Delhi,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket","Sheraton New Delhi Hotel, Saket, New Delhi",77.2159186,28.52678296,"North Indian, Continental, Asian",3000,Yes,No,No,No,4,4,Green,Very Good,160
2741,Pan Asian - Sheraton New Delhi Hotel,New Delhi,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket","Sheraton New Delhi Hotel, Saket, New Delhi",77.2153849,28.527002,"Chinese, Thai, Japanese",3000,Yes,No,No,No,4,4.2,Green,Very Good,327
308386,Domino's Pizza,New Delhi,"G 24, 1st Floor, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2204886,28.5694195,"Pizza, Fast Food",700,No,No,No,No,2,2.5,Orange,Average,58
3170,Kitchen of Awadh,New Delhi,"South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2203517,28.5691173,North Indian,800,No,No,No,No,2,3.4,Orange,Average,64
7760,McDonald's,New Delhi,"G-8, Near Midland Book Shop Main Market, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2197229,28.5695952,"Fast Food, Burger",500,No,No,No,No,2,3.3,Orange,Average,73
18425186,ODT,New Delhi,"G-24, 1st Floor, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2205016,28.5691333,"Continental, North Indian, Italian",800,Yes,No,No,No,2,3.3,Orange,Average,12
311272,Rainbows,New Delhi,"H81/G1, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2210703,28.5699028,"Bakery, Fast Food",500,No,Yes,No,No,2,2.6,Orange,Average,24
310891,Subway,New Delhi,"G-24, Ground Floor, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2208907,28.5694375,"American, Fast Food, Salad, Healthy Food",500,No,Yes,No,No,2,3.4,Orange,Average,167
9095,Bombay Bhelpuri,New Delhi,"G-7, Near Midland Book Shop, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2197229,28.5695952,"Street Food, Beverages",150,No,No,No,No,1,3.9,Yellow,Good,357
305763,The Owl's Kitchen,New Delhi,"South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.221205,28.5723805,"North Indian, Italian, Fast Food",900,No,Yes,No,No,2,3.5,Yellow,Good,174
18175302,7 Colours Xpress Kitchen,New Delhi,"941/8, Nehru Road, Arjun Nagar, Kotla Mubarakpur, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2249885,28.5683377,"Chinese, North Indian",350,No,No,No,No,1,0,White,Not rated,0
18337762,Royal Cakes,New Delhi,"Near Seva Nagar Sabji Mandi, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.224753,28.5759899,Bakery,200,No,No,No,No,1,0,White,Not rated,1
18312639,Street Cafe,New Delhi,"D 41, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2208008,28.5732831,Fast Food,300,No,No,No,No,1,0,White,Not rated,0
18337895,Street Cafe,New Delhi,"D 49, South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2205516,28.5733106,Fast Food,300,No,No,No,No,1,0,White,Not rated,0
307418,Dare To Deliver,New Delhi,"South Extension 1, New Delhi",South Extension 1,"South Extension 1, New Delhi",77.2231362,28.5712648,"Chinese, Fast Food, North Indian",600,No,No,No,No,2,2.3,Red,Poor,59
3686,Aggarwal Sweet and Restaurant,New Delhi,"273, G-2, Lila Ram Market, Masjid Moth, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.22013604,28.56371164,"North Indian, Mithai",400,No,No,No,No,1,2.9,Orange,Average,18
18449626,Burger Lust,New Delhi,"Masjid Moth, Lila Ram Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.220457,28.56350464,Fast Food,100,No,Yes,No,No,1,2.9,Orange,Average,13
7761,Cafe Coffee Day,New Delhi,"16, 1st Floor, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2195433,28.568144,Cafe,450,No,No,No,No,1,3.4,Orange,Average,31
9842,Cakes & Bakes,New Delhi,"453, Leela Ram Market, Masjit Moth, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21960362,28.56415599,"Bakery, Fast Food",250,No,No,No,No,1,3.2,Orange,Average,11
18254523,Chic Fillet,New Delhi,"C-1, Near Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2211739,28.5676697,Fast Food,300,No,No,No,No,1,2.9,Orange,Average,4
312378,Chinese Express,New Delhi,"Shop 436, Lila Ram Market, Near Masjid Moth, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21890088,28.56435417,Chinese,500,No,No,No,No,2,3.1,Orange,Average,11
18358171,Costa Coffee,New Delhi,"E-23, 1st Floor, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2208202,28.5676806,Cafe,600,No,No,No,No,2,3.1,Orange,Average,6
307474,Domino's Pizza,New Delhi,"E-18, 1st Floor, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2198813,28.5681089,"Pizza, Fast Food",700,No,No,No,No,2,2.9,Orange,Average,63
9083,Gupta Fast Food,New Delhi,"446, Leela Ram Market, Masjid Moth, NDSE II, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21914127,28.5642885,"North Indian, Chinese",600,No,No,No,No,2,3.4,Orange,Average,29
310705,Hangchuaa's Chinese Food Corner,New Delhi,"435, Leela Ram Market, Masjid Moth, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21891731,28.56432472,Chinese,600,No,No,No,No,2,3.1,Orange,Average,20
310701,Kathi's,New Delhi,"E-6, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2213698,28.567969,Fast Food,400,No,No,No,No,1,3,Orange,Average,7
306934,Kitchen & Chicken,New Delhi,"E-5, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2211601,28.5679395,Chinese,600,No,Yes,No,No,2,3.2,Orange,Average,50
305651,Meal A Deal,New Delhi,"B-453, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21951243,28.56420752,"North Indian, Chinese",400,No,No,No,No,1,2.8,Orange,Average,13
9094,Mohit Restaurant,New Delhi,"Leela Ram Market, NDMC, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.219267,28.56414863,"North Indian, Chinese",600,No,No,No,No,2,2.8,Orange,Average,17
93,Princess Garden,New Delhi,"E-32, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2192289,28.5684277,"Chinese, North Indian",1200,Yes,No,No,No,3,2.7,Orange,Average,31
9099,Republic of Chicken,New Delhi,"Leela Ram Masjid Moth, NDMC, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21940279,28.56419015,"Raw Meats, Fast Food",400,No,No,No,No,1,2.8,Orange,Average,13
18312618,Sai Juice Point,New Delhi,"E-5, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2212868,28.5679028,Beverages,150,No,No,No,No,1,3.1,Orange,Average,6
18146398,The Pirates Of China Town,New Delhi,"239 Masjid Moth, Near Durga Mandir, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.22041389,28.5617,Chinese,350,No,No,No,No,1,3.2,Orange,Average,14
3298,Voda Bar,New Delhi,"E-32, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2193667,28.5689576,"Chinese, North Indian",2200,Yes,No,No,No,4,3.2,Orange,Average,28
305684,All Things Yummy,New Delhi,"2nd Floor, C Block, South Extension 2, New Delhi  Delhi",South Extension 2,"South Extension 2, New Delhi",77.219739,28.566755,"Bakery, Desserts",350,No,Yes,No,No,1,3.8,Yellow,Good,68
7759,Cake Palace,New Delhi,"E-6, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.221205,28.5677197,"Bakery, Fast Food",250,No,No,No,No,1,3.8,Yellow,Good,160
302503,Charan Singh Kulfi & Kala Khatta,New Delhi,"E-20, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2193637,28.5681269,Ice Cream,100,No,No,No,No,1,3.6,Yellow,Good,29
677,Chinese Hut,New Delhi,"E-6, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2212499,28.5675895,Chinese,500,No,No,No,No,2,3.6,Yellow,Good,87
305826,Costa Coffee,New Delhi,"Shop G-15, 1st Floor, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2196331,28.5680629,Cafe,600,No,No,No,No,2,3.8,Yellow,Good,68
743,Daitchi,New Delhi,"E-19-A, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2199924,28.5680075,"Chinese, Japanese",1100,No,No,No,No,3,3.5,Yellow,Good,273
18345751,DomDom Biryani,New Delhi,"South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",0,0,"Biryani, Mughlai, Bengali, North Indian",800,No,Yes,No,No,2,3.7,Yellow,Good,89
2250,Gupta's Restaurant,New Delhi,"E-27, Main Market New Delhi, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2192738,28.567939,North Indian,450,No,Yes,No,No,1,3.5,Yellow,Good,104
18352214,Mama's,New Delhi,"E-17, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2201272,28.5677962,"North Indian, Chinese, Mughlai",900,No,No,No,No,2,3.5,Yellow,Good,40
192,McDonald's,New Delhi,"E-31/32, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2191601,28.5684461,"Fast Food, Burger",500,No,Yes,No,No,2,3.6,Yellow,Good,167
483,Moti Mahal Delux- Legendary Culinary,New Delhi,"E-31/32, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2195433,28.5682336,"North Indian, Mughlai, Chinese",1500,Yes,Yes,No,No,3,3.6,Yellow,Good,177
1675,Qureshi's Kabab Corner,New Delhi,"E-27, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21900079,28.56776639,"North Indian, Mughlai",650,No,No,No,No,2,3.6,Yellow,Good,215
18451269,TukTuk,New Delhi,"Plaza II, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",0,0,"Asian, Chinese, Thai, Malaysian, Indonesian, Burmese",1000,No,Yes,No,No,3,3.8,Yellow,Good,24
18312616,Anand Sweets,New Delhi,"391, Leela Ram Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21940547,28.56402849,"Mithai, Street Food",150,No,No,No,No,1,0,White,Not rated,2
7793,Cafe Corner,New Delhi,"E-6, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2213733,28.5680393,Fast Food,250,No,No,No,No,1,0,White,Not rated,3
18231390,Chocolics,New Delhi,"C Block, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",0,0,"Bakery, Desserts",600,No,No,No,No,2,0,White,Not rated,2
18427231,ChocoLite,New Delhi,"D Block, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",0,0,"Bakery, Desserts, Healthy Food",300,No,No,No,No,1,0,White,Not rated,2
18427201,F Marquee,New Delhi,"M 4, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.21986,28.56847,"North Indian, Chinese, Continental",2000,Yes,No,No,No,4,0,White,Not rated,3
1129,Republic of Chicken,New Delhi,"451 & 452, Ground Floor, Lila Ram Market, Masjid Moth, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2384497,28.5374478,"Raw Meats, Fast Food",400,No,No,No,No,1,0,White,Not rated,1
18424170,Special Chicken Biryani,New Delhi,"Leela Ram Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2191391,28.5642064,"Biryani, Mughlai",300,No,No,No,No,1,0,White,Not rated,1
18306530,Circus,New Delhi,"D-14, 3rd Floor, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2174773,28.5686642,"North Indian, Chinese, Italian",1300,Yes,Yes,No,No,3,4,Green,Very Good,489
18332063,The Society Cafe,New Delhi,"D-15, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2174933,28.5684463,"Cafe, Italian",800,No,Yes,No,No,2,4.1,Green,Very Good,149
309852,Club London,New Delhi,"3-4, Ground Floor, Southern Park Mall, District Centre, Saket, New Delhi","Southern Park Mall, Saket","Southern Park Mall, Saket, New Delhi",77.2192708,28.5279802,"North Indian, Chinese, Finger Food",2500,Yes,No,No,No,4,3.3,Orange,Average,179
18245284,3 Pegs Down,New Delhi,"11/12/14-A, Ground Floor, Southern Park Mall, District Centre, Saket, New Delhi","Southern Park Mall, Saket","Southern Park Mall, Saket, New Delhi",77.21947454,28.52748139,"Continental, Italian, North Indian",1200,Yes,No,No,No,3,3.6,Yellow,Good,217
310413,Chicago Pizza,New Delhi,"Zing Food Court, Spark Mall, Near Gol Chakkar, Kamla Nagar, New Delhi","Spark Mall, Kamla Nagar","Spark Mall, Kamla Nagar, New Delhi",77.20365521,28.68093208,Pizza,600,No,No,No,No,2,2.6,Orange,Average,27
18261739,Maakhansingh,New Delhi,"Zing Food Court, 2nd Floor, Spark Mall, Kamla Nagar, New Delhi","Spark Mall, Kamla Nagar","Spark Mall, Kamla Nagar, New Delhi",77.20388161,28.68096059,North Indian,400,No,Yes,No,No,1,2.9,Orange,Average,18
311068,Mad Over Donuts,New Delhi,"Zing Food Court, Level 2, Spark Mall, Kamla Nagar, New Delhi","Spark Mall, Kamla Nagar","Spark Mall, Kamla Nagar, New Delhi",77.20394421,28.68088884,Desserts,450,No,Yes,No,No,1,3.8,Yellow,Good,72
308175,Starbucks,New Delhi,"1st Floor, Zing Food Court, Spark Mall, Kamla Nagar, New Delhi","Spark Mall, Kamla Nagar","Spark Mall, Kamla Nagar, New Delhi",77.20384263,28.68091678,Cafe,700,No,No,No,No,2,3.7,Yellow,Good,147
18276343,World of Wok,New Delhi,"Zing Food Court, 2nd Floor, Spark Mall, Kamla Nagar, New Delhi","Spark Mall, Kamla Nagar","Spark Mall, Kamla Nagar, New Delhi",77.20383894,28.68082913,Chinese,500,No,Yes,No,No,2,3.6,Yellow,Good,22
4682,Alvi's Food Spot,New Delhi,"Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.296194,28.5929234,"North Indian, Mughlai",350,No,No,No,No,1,3.2,Orange,Average,17
6191,Cafe Coffee Day,New Delhi,"Ground Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.2961448,28.5925115,Cafe,450,No,No,No,No,1,2.7,Orange,Average,29
1275,Code,New Delhi,"S-20, 2nd Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.2965607,28.5924186,"North Indian, Mughlai, Chinese",850,Yes,Yes,No,No,2,2.5,Orange,Average,117
2934,Haowin,New Delhi,"G-10, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.296653,28.5934846,"Chinese, Continental, Thai",1100,Yes,No,No,No,3,3.2,Orange,Average,88
308801,Mirror,New Delhi,"F-37, 1st Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.2963556,28.5925202,"North Indian, Chinese, Continental",1250,Yes,No,No,No,3,3.3,Orange,Average,131
4854,Pizza Hut Delivery,New Delhi,"49 & 50, Ground Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.2963154,28.5926711,"Italian, Pizza, Fast Food",800,No,Yes,No,No,2,2.7,Orange,Average,87
306178,Platinum Lounge,New Delhi,"Ground Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",77.2963765,28.5925353,"North Indian, Chinese, Continental",1400,Yes,No,No,No,3,3.3,Orange,Average,91
310538,Aap Ki Rasoi Ghar,New Delhi,"Shop 1, 16/21, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.119028,28.6344547,"North Indian, Fast Food",250,No,No,No,No,1,3,Orange,Average,6
305579,Aggarwal Sweet & Pastry,New Delhi,"Main Road, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1113233,28.6341298,"Mithai, Chinese",100,No,No,No,No,1,2.8,Orange,Average,5
17977785,Craving,New Delhi,"11/47, Shop 6, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1217748,28.6370077,"Chinese, Fast Food",600,No,No,No,No,2,3.1,Orange,Average,10
18037814,Dakshin South Indian Hut,New Delhi,"Ashok Nagar Market, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1017824,28.6375856,South Indian,200,No,No,No,No,1,3,Orange,Average,4
18472638,Food & Travel Cafe,New Delhi,"7/155, Shop 3, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1184112,28.6362124,"Fast Food, Italian",400,No,No,No,No,1,3.2,Orange,Average,10
18168154,Jolly Tandoori Zaika,New Delhi,"93 A, Minakshi Garden, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1057254,28.6400959,"North Indian, Chinese",400,No,No,No,No,1,3.2,Orange,Average,11
18424579,Lababdar Rasoi,New Delhi,"Shop 1, 40A/1, Ashok Nagar, Near, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.0998378,28.6359711,North Indian,200,No,No,No,No,1,3.3,Orange,Average,16
305552,Madan Da Dhaba,New Delhi,"J-8, Main Road, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1132628,28.6341385,North Indian,150,No,No,No,No,1,3,Orange,Average,5
302004,Nishtha,New Delhi,"11/76, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1209657,28.6370195,"Street Food, Chinese",250,No,No,No,No,1,3.3,Orange,Average,21
18386266,P2 Tandoori Momos Station,New Delhi,"60/4 8 Block, Main Market, Sani Bazar Road, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",0,0,"Chinese, North Indian",200,No,No,No,No,1,3.1,Orange,Average,10
18272352,Punjabi's Veg Grill,New Delhi,"9/108, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1200642,28.637074,North Indian,350,No,No,No,No,1,2.9,Orange,Average,7
300560,Sethi's The Cake Shop,New Delhi,"14/2, Ashok Nagar, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1049848,28.6372567,"Bakery, Fast Food",150,No,No,No,No,1,2.8,Orange,Average,16
304453,Soya Grill,New Delhi,"WZ 189, Mukherjee Park, Punjabi Market, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1077556,28.6398962,"North Indian, Chinese",300,No,No,No,No,1,3,Orange,Average,4
18025106,Sunny Kebab Wala,New Delhi,"Shop 94, Block J, Beri Wala Bagh, Near Sarvodya Bal Vidyalaya, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1137736,28.6341779,"North Indian, Fast Food",300,No,No,No,No,1,3.3,Orange,Average,15
301836,Vaishno Bhojnalaya,New Delhi,"Near Swargashram Road, Hari Nagar, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1104921,28.6341756,North Indian,150,No,No,No,No,1,3.1,Orange,Average,10
306012,Valentine Coffee Bar,New Delhi,"Ground Floor, Meenakshi Garden, Metro Station, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1053224,28.6401715,"Beverages, Fast Food",400,No,No,No,No,1,2.9,Orange,Average,8
312023,Zayka Delhi-6,New Delhi,"Shop 3, Subhash Nagar Bike Market, Ajanta Cinema, Ajay Enclave, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1076479,28.6389889,"North Indian, Mughlai",600,No,No,No,No,2,3.1,Orange,Average,11
18430898,13 Cafe,New Delhi,"4/175, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1126948,28.6372986,Cafe,500,No,No,No,No,2,0,White,Not rated,0
305570,Aggarwal Sweet Corner,New Delhi,"Main Road, Beriwala Bagh, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1111664,28.6341062,Mithai,100,No,No,No,No,1,0,White,Not rated,2
18447292,Babu Meat Wala,New Delhi,"Ground Floor, MCD Complex, Ashok Nagar, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1023553,28.6372884,"Raw Meats, North Indian",350,No,No,No,No,1,0,White,Not rated,1
18365986,Batra Chinese Food & Chaap,New Delhi,"3/200, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.111493,28.6341831,Chinese,250,No,No,No,No,1,0,White,Not rated,0
